train_loss,train_mse_loss,train_kld_loss,val_loss,val_mse_loss,val_kld_loss,test_loss,test_mse_loss,test_kld_loss
88.10597692861718,54.68570424327469,33.42027263084681,88.31331891334028,54.71550426904927,33.59781458102515,88.177110812657,54.580680442067376,33.5964304868685
88.04522370603594,54.61631622314453,33.42890739147931,88.5413109781701,55.52519471639497,33.016116308638736,88.177110812657,54.580680442067376,33.5964304868685
88.05026190973098,54.61531246320077,33.4349493551181,88.56413389951064,54.876682586107556,33.68745121030315,88.177110812657,54.580680442067376,33.5964304868685
87.98761784894859,54.53858886578116,33.4490289814095,88.36846714816457,54.85038421780823,33.51808297487676,88.177110812657,54.580680442067376,33.5964304868685
87.93231227657945,54.504580797467916,33.42773147676764,88.2496571365094,54.467077109971854,33.78258002185119,88.177110812657,54.580680442067376,33.5964304868685
87.95052706107566,54.4964240746564,33.45410298993511,88.50745927965319,54.864561699532175,33.642897547316494,88.177110812657,54.580680442067376,33.5964304868685
87.8775622577345,54.440807949599396,33.4367542893839,88.29873339491336,55.165889711872076,33.13284368772764,88.177110812657,54.580680442067376,33.5964304868685
87.83657721594182,54.3895860768683,33.44699111036075,88.20879644258017,55.139211528131355,33.06958492382152,88.177110812657,54.580680442067376,33.5964304868685
87.77570290514218,54.33831124254452,33.437391677833006,88.38286319704548,54.542963529394655,33.839899609071324,88.177110812657,54.580680442067376,33.5964304868685
87.79135326379638,54.345054288943246,33.44629897719704,88.15232466714095,54.68717781741731,33.46514680051686,88.177110812657,54.580680442067376,33.5964304868685
87.74359049994824,54.29407612673148,33.44951438610821,88.4210576237859,55.693434520787044,32.72762295303532,88.177110812657,54.580680442067376,33.5964304868685
87.69451531616774,54.24968653384442,33.444828690325245,88.09315637874369,55.2037448367557,32.88941155370389,88.177110812657,54.580680442067376,33.5964304868685
87.67958482780398,54.23919091993763,33.44039390845233,88.43937085125897,54.68716271796449,33.7522080723718,88.177110812657,54.580680442067376,33.5964304868685
87.65326366278067,54.20182735952913,33.45143623762233,88.14497296757429,54.643129948609,33.50184296038579,88.177110812657,54.580680442067376,33.5964304868685
87.63485507759997,54.18129776047854,33.453557281376945,88.28019640310977,54.73959369800015,33.540602805866364,88.177110812657,54.580680442067376,33.5964304868685
87.59849059402302,54.140570689492876,33.45791989281064,88.02956835585086,54.537764270416936,33.491804122924805,88.177110812657,54.580680442067376,33.5964304868685
87.5808116039739,54.13081642303232,33.44999516687818,88.35302992124815,54.30845730662053,34.04457254901858,88.177110812657,54.580680442067376,33.5964304868685
87.54414767545123,54.08703808410926,33.45710963587607,88.21097973347882,54.7349535218035,33.47602619995942,88.177110812657,54.580680442067376,33.5964304868685
87.54504028414068,54.089789357456375,33.45525087453253,88.06182094639584,54.503672691176504,33.558148191953464,88.177110812657,54.580680442067376,33.5964304868685
